Inches,Ram,Weight,Price,Is_SSD,Is_HDD,PPI,Is_Touchscreen,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,OpSys_Chrome OS,OpSys_Linux,OpSys_No OS,OpSys_Windows 10,OpSys_Windows 7,OpSys_macOS,CPU_Brand_Intel,CPU_Brand_Samsung,GPU_Brand_ARM,GPU_Brand_Intel,GPU_Brand_Nvidia
0.21568627450980388,0.1111111111111111,0.22070667939962882,37242.72,0,1,0.3150915869670935,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.21568627450980388,0.015873015873015872,0.19818375105857763,36709.92,0,1,0.3150915869670935,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0.12549019607843143,0.23809523809523808,0.13421863456999225,63776.16,1,0,0.39426163073431664,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.21568627450980388,0.1111111111111111,0.23872502207246973,63669.6,1,0,0.3150915869670935,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.1529411764705883,0.1111111111111111,0.1125966233625831,55890.72,1,0,0.3674177338304424,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
0.12549019607843143,0.1111111111111111,0.1351195517036343,45128.16,1,0,0.39426163073431664,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0.21568627450980388,0.1111111111111111,0.19818375105857763,31962.672,0,1,0.3150915869670935,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0.21568627450980388,0.047619047619047616,0.19818375105857763,25840.8,1,0,0.3150915869670935,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0.21568627450980388,0.07936507936507936,0.18016540838573666,30742.56,1,0,0.3150915869670935,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0.21568627450980388,0.1746031746031746,0.23602227067154363,66546.72,1,1,0.3150915869670935,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.21568627450980388,0.1111111111111111,0.17205715418295822,38308.32,1,0,0.3150915869670935,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0.21568627450980388,0.047619047619047616,0.18917457972215715,18594.72,0,1,0.3150915869670935,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0.21568627450980388,0.1111111111111111,0.19818375105857763,34472.16,0,1,0.3150915869670935,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0.12549019607843143,0.1111111111111111,0.12430854609992971,59620.32,1,0,0.39426163073431664,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
0.13333333333333336,0.1111111111111111,0.11277680678931151,71395.2,1,0,0.5084130329064677,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
0.1529411764705883,0.07936507936507936,0.14232688877277067,35111.52,1,0,0.3674177338304424,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
